Month,Day,Period,Solar PV
8,21,20,0.00
8,21,21,0.00
8,21,22,0.00
8,21,23,0.00
8,21,24,0.00
8,22,1,0.00
8,22,2,0.00
8,22,3,0.00
8,22,4,0.00
8,22,5,0.00
8,22,6,0.00
8,22,7,0.00
8,22,8,4.68
8,22,9,15.03
8,22,10,33.40
8,22,11,47.70
8,22,12,61.40
8,22,13,71.73
8,22,14,70.59
8,22,15,69.33
8,22,16,60.39
8,22,17,45.13
8,22,18,27.06
8,22,19,9.59
8,22,20,0.00
8,22,21,0.00
8,22,22,0.00
8,22,23,0.00
8,22,24,0.00
8,23,1,0.00
8,23,2,0.00
8,23,3,0.00
8,23,4,0.00
8,23,5,0.00
8,23,6,0.00
8,23,7,0.00
8,23,8,8.35
8,23,9,23.05
8,23,10,41.69
8,23,11,60.78
8,23,12,70.70
8,23,13,75.75
8,23,14,81.22
8,23,15,77.65
8,23,16,69.04
8,23,17,55.33
8,23,18,34.75
8,23,19,11.65
8,23,20,0.00
8,23,21,0.00
8,23,22,0.00
8,23,23,0.00
8,23,24,0.00
8,24,1,0.00
8,24,2,0.00
8,24,3,0.00
8,24,4,0.00
8,24,5,0.00
8,24,6,0.00
8,24,7,0.00
8,24,8,9.47
8,24,9,33.55
8,24,10,54.06
8,24,11,65.84
8,24,12,70.62
8,24,13,67.69
8,24,14,69.83
8,24,15,65.45
8,24,16,66.53
8,24,17,50.92
8,24,18,33.03
8,24,19,12.37
8,24,20,0.00
8,24,21,0.00
8,24,22,0.00
8,24,23,0.00
8,24,24,0.00
8,25,1,0.00
8,25,2,0.00
8,25,3,0.00
8,25,4,0.00
8,25,5,0.00
8,25,6,0.00
8,25,7,0.00
8,25,8,9.59
8,25,9,29.77
8,25,10,47.14
8,25,11,65.77
8,25,12,75.75
8,25,13,78.31
8,25,14,67.54
8,25,15,68.49
8,25,16,60.26
8,25,17,44.59
8,25,18,21.52
8,25,19,8.57
8,25,20,0.00
8,25,21,0.00
8,25,22,0.00
8,25,23,0.00
8,25,24,0.00
8,26,1,0.00
8,26,2,0.00
8,26,3,0.00
8,26,4,0.00
8,26,5,0.00
8,26,6,0.00
8,26,7,0.00
8,26,8,9.14
8,26,9,32.57
8,26,10,52.19
8,26,11,65.49
8,26,12,73.50
8,26,13,75.03
8,26,14,74.02
8,26,15,72.86
8,26,16,69.38
8,26,17,56.53
8,26,18,38.95
8,26,19,13.80
8,26,20,0.00
8,26,21,0.00
8,26,22,0.00
8,26,23,0.00
8,26,24,0.00
8,27,1,0.00
8,27,2,0.00
8,27,3,0.00
8,27,4,0.00
8,27,5,0.00
8,27,6,0.00
8,27,7,0.00
8,27,8,10.49
8,27,9,33.94
8,27,10,55.37
8,27,11,65.60
8,27,12,70.30
8,27,13,76.30
8,27,14,72.54
8,27,15,72.95
8,27,16,67.05
8,27,17,52.01
8,27,18,29.84
8,27,19,12.40
8,27,20,0.00
8,27,21,0.00
8,27,22,0.00
8,27,23,0.00
8,27,24,0.00
8,28,1,0.00
8,28,2,0.00
8,28,3,0.00
8,28,4,0.00
8,28,5,0.00
8,28,6,0.00
8,28,7,0.00
8,28,8,10.00
8,28,9,34.09
8,28,10,56.82
8,28,11,72.21
8,28,12,69.11
8,28,13,58.40
8,28,14,44.93
8,28,15,41.50
8,28,16,21.16
8,28,17,7.89
8,28,18,6.42
8,28,19,1.78
8,28,20,0.00
8,28,21,0.00
8,28,22,0.00
8,28,23,0.00
8,28,24,0.00
8,29,1,0.00
8,29,2,0.00
8,29,3,0.00
8,29,4,0.00
8,29,5,0.00
8,29,6,0.00
8,29,7,0.00
8,29,8,4.08
8,29,9,14.92
8,29,10,31.11
8,29,11,45.23
8,29,12,53.02
8,29,13,58.53
8,29,14,58.66
8,29,15,52.47
8,29,16,44.94
8,29,17,34.89
8,29,18,16.96
8,29,19,5.33
8,29,20,0.00
8,29,21,0.00
8,29,22,0.00
8,29,23,0.00
8,29,24,0.00
8,30,1,0.00
8,30,2,0.00
8,30,3,0.00
8,30,4,0.00
8,30,5,0.00
8,30,6,0.00
8,30,7,0.00
8,30,8,9.07
8,30,9,30.00
8,30,10,50.10
8,30,11,62.60
8,30,12,70.64
8,30,13,72.93
8,30,14,73.68
8,30,15,72.62
8,30,16,66.51
8,30,17,53.77
8,30,18,32.76
8,30,19,11.88
8,30,20,0.00
8,30,21,0.00
8,30,22,0.00
8,30,23,0.00
8,30,24,0.00
8,31,1,0.00
8,31,2,0.00
8,31,3,0.00
8,31,4,0.00
8,31,5,0.00
8,31,6,0.00
8,31,7,0.00
8,31,8,3.62
8,31,9,10.32
8,31,10,18.13
8,31,11,28.02
8,31,12,38.33
8,31,13,48.75
8,31,14,49.21
8,31,15,47.69
8,31,16,36.15
8,31,17,30.79
8,31,18,25.19
8,31,19,10.88
8,31,20,0.00
8,31,21,0.00
8,31,22,0.00
8,31,23,0.00
8,31,24,0.00
9,1,1,0.00
9,1,2,0.00
9,1,3,0.00
9,1,4,0.00
9,1,5,0.00
9,1,6,0.00
9,1,7,0.00
9,1,8,15.35
9,1,9,49.47
9,1,10,65.91
9,1,11,72.93
9,1,12,44.50
9,1,13,45.57
9,1,14,48.13
9,1,15,47.06
9,1,16,43.52
9,1,17,30.25
9,1,18,20.05
9,1,19,7.33
9,1,20,0.00
9,1,21,0.00
9,1,22,0.00
9,1,23,0.00
9,1,24,0.00
9,2,1,0.00
9,2,2,0.00
9,2,3,0.00
9,2,4,0.00
9,2,5,0.00
9,2,6,0.00
9,2,7,0.00
9,2,8,6.49
9,2,9,21.59
9,2,10,40.18
9,2,11,55.10
9,2,12,61.35
9,2,13,61.73
9,2,14,58.52
9,2,15,57.14
9,2,16,45.83
9,2,17,32.56
9,2,18,18.80
9,2,19,5.51
9,2,20,0.00
9,2,21,0.00
9,2,22,0.00
9,2,23,0.00
9,2,24,0.00
9,3,1,0.00
9,3,2,0.00
9,3,3,0.00
9,3,4,0.00
9,3,5,0.00
9,3,6,0.00
9,3,7,0.00
9,3,8,12.14
9,3,9,37.74
9,3,10,54.79
9,3,11,37.83
9,3,12,54.83
9,3,13,41.60
9,3,14,35.52
9,3,15,37.37
9,3,16,27.41
9,3,17,23.91
9,3,18,12.06
9,3,19,0.84
9,3,20,0.00
9,3,21,0.00
9,3,22,0.00
9,3,23,0.00
9,3,24,0.00
9,4,1,0.00
9,4,2,0.00
9,4,3,0.00
9,4,4,0.00
9,4,5,0.00
9,4,6,0.00
9,4,7,0.00
9,4,8,4.59
9,4,9,23.86
9,4,10,23.21
9,4,11,32.37
9,4,12,32.26
9,4,13,35.04
9,4,14,30.27
9,4,15,37.08
9,4,16,42.85
9,4,17,32.18
9,4,18,35.07
9,4,19,12.53
9,4,20,0.00
9,4,21,0.00
9,4,22,0.00
9,4,23,0.00
9,4,24,0.00
9,5,1,0.00
9,5,2,0.00
9,5,3,0.00
9,5,4,0.00
9,5,5,0.00
9,5,6,0.00
9,5,7,0.00
9,5,8,1.48
9,5,9,9.16
9,5,10,19.97
9,5,11,25.07
9,5,12,29.49
9,5,13,28.02
9,5,14,28.69
9,5,15,43.84
9,5,16,46.44
9,5,17,38.38
9,5,18,35.97
9,5,19,9.92
9,5,20,0.00
9,5,21,0.00
9,5,22,0.00
9,5,23,0.00
9,5,24,0.00
9,6,1,0.00
9,6,2,0.00
9,6,3,0.00
9,6,4,0.00
9,6,5,0.00
9,6,6,0.00
9,6,7,0.00
9,6,8,9.34
9,6,9,28.61
9,6,10,44.47
9,6,11,56.20
9,6,12,63.13
9,6,13,66.01
9,6,14,63.78
9,6,15,60.46
9,6,16,54.82
9,6,17,39.09
9,6,18,20.85
9,6,19,7.04
9,6,20,0.00
9,6,21,0.00
9,6,22,0.00
9,6,23,0.00
9,6,24,0.00
9,7,1,0.00
9,7,2,0.00
9,7,3,0.00
9,7,4,0.00
9,7,5,0.00
9,7,6,0.00
9,7,7,0.00
9,7,8,10.46
9,7,9,30.27
9,7,10,45.46
9,7,11,57.45
9,7,12,63.86
9,7,13,67.34
9,7,14,67.61
9,7,15,64.06
9,7,16,58.80
9,7,17,49.83
9,7,18,30.52
9,7,19,11.29
9,7,20,0.00
9,7,21,0.00
9,7,22,0.00
9,7,23,0.00
9,7,24,0.00
9,8,1,0.00
9,8,2,0.00
9,8,3,0.00
9,8,4,0.00
9,8,5,0.00
9,8,6,0.00
9,8,7,0.00
9,8,8,3.43
9,8,9,7.78
9,8,10,26.69
9,8,11,51.07
9,8,12,63.31
9,8,13,75.55
9,8,14,70.02
9,8,15,71.82
9,8,16,65.86
9,8,17,56.10
9,8,18,36.27
9,8,19,10.40
9,8,20,0.00
9,8,21,0.00
9,8,22,0.00
9,8,23,0.00
9,8,24,0.00
9,9,1,0.00
9,9,2,0.00
9,9,3,0.00
9,9,4,0.00
9,9,5,0.00
9,9,6,0.00
9,9,7,0.00
9,9,8,10.90
9,9,9,37.41
9,9,10,57.87
9,9,11,69.71
9,9,12,73.49
9,9,13,74.98
9,9,14,64.83
9,9,15,65.37
9,9,16,51.78
9,9,17,47.95
9,9,18,36.91
9,9,19,11.11
9,9,20,0.00
9,9,21,0.00
9,9,22,0.00
9,9,23,0.00
9,9,24,0.00
9,10,1,0.00
9,10,2,0.00
9,10,3,0.00
9,10,4,0.00
9,10,5,0.00
9,10,6,0.00
9,10,7,0.00
9,10,8,13.64
9,10,9,44.52
9,10,10,55.78
9,10,11,68.49
9,10,12,71.23
9,10,13,76.86
9,10,14,76.64
9,10,15,74.92
9,10,16,72.47
9,10,17,62.77
9,10,18,46.22
9,10,19,12.68
9,10,20,0.00
9,10,21,0.00
9,10,22,0.00
9,10,23,0.00
9,10,24,0.00
9,11,1,0.00
9,11,2,0.00
9,11,3,0.00
9,11,4,0.00
9,11,5,0.00
9,11,6,0.00
9,11,7,0.00
9,11,8,12.94
9,11,9,42.70
9,11,10,63.03
9,11,11,72.79
9,11,12,77.40
9,11,13,75.73
9,11,14,73.92
9,11,15,68.25
9,11,16,57.90
9,11,17,41.24
9,11,18,24.67
9,11,19,5.78
9,11,20,0.00
9,11,21,0.00
9,11,22,0.00
9,11,23,0.00
9,11,24,0.00
9,12,1,0.00
9,12,2,0.00
9,12,3,0.00
9,12,4,0.00
9,12,5,0.00
9,12,6,0.00
9,12,7,0.00
9,12,8,16.47
9,12,9,44.32
9,12,10,60.60
9,12,11,71.60
9,12,12,73.39
9,12,13,73.90
9,12,14,69.24
9,12,15,59.34
9,12,16,55.33
9,12,17,43.16
9,12,18,15.93
9,12,19,4.40
9,12,20,0.00
9,12,21,0.00
9,12,22,0.00
9,12,23,0.00
9,12,24,0.00
9,13,1,0.00
9,13,2,0.00
9,13,3,0.00
9,13,4,0.00
9,13,5,0.00
9,13,6,0.00
9,13,7,0.00
9,13,8,15.23
9,13,9,53.54
9,13,10,61.46
9,13,11,61.53
9,13,12,64.81
9,13,13,65.36
9,13,14,62.39
9,13,15,73.73
9,13,16,39.36
9,13,17,29.04
9,13,18,13.72
9,13,19,3.45
9,13,20,0.00
9,13,21,0.00
9,13,22,0.00
9,13,23,0.00
9,13,24,0.00
9,14,1,0.00
9,14,2,0.00
9,14,3,0.00
9,14,4,0.00
9,14,5,0.00
9,14,6,0.00
9,14,7,0.00
9,14,8,16.08
9,14,9,51.02
9,14,10,54.70
9,14,11,68.66
9,14,12,80.52
9,14,13,75.06
9,14,14,44.36
9,14,15,39.66
9,14,16,38.55
9,14,17,16.00
9,14,18,6.76
9,14,19,0.00
9,14,20,0.00
9,14,21,0.00
9,14,22,0.00
9,14,23,0.00
9,14,24,0.00
9,15,1,0.00
9,15,2,0.00
9,15,3,0.00
9,15,4,0.00
9,15,5,0.00
9,15,6,0.00
9,15,7,0.00
9,15,8,13.86
9,15,9,29.42
9,15,10,39.41
9,15,11,49.47
9,15,12,53.41
9,15,13,65.60
9,15,14,73.32
9,15,15,77.68
9,15,16,75.15
9,15,17,66.16
9,15,18,47.88
9,15,19,13.32
9,15,20,0.00
9,15,21,0.00
9,15,22,0.00
9,15,23,0.00
9,15,24,0.00
9,16,1,0.00
9,16,2,0.00
9,16,3,0.00
9,16,4,0.00
9,16,5,0.00
9,16,6,0.00
9,16,7,0.00
9,16,8,14.18
9,16,9,48.83
9,16,10,63.03
9,16,11,70.72
9,16,12,75.07
9,16,13,75.43
9,16,14,74.84
9,16,15,72.72
9,16,16,67.92
9,16,17,63.90
9,16,18,45.17
9,16,19,12.30
9,16,20,0.00
9,16,21,0.00
9,16,22,0.00
9,16,23,0.00
9,16,24,0.00
9,17,1,0.00
9,17,2,0.00
9,17,3,0.00
9,17,4,0.00
9,17,5,0.00
9,17,6,0.00
9,17,7,0.00
9,17,8,14.33
9,17,9,41.86
9,17,10,43.06
9,17,11,58.34
9,17,12,68.61
9,17,13,74.42
9,17,14,75.71
9,17,15,75.40
9,17,16,74.56
9,17,17,64.17
9,17,18,42.84
9,17,19,11.14
9,17,20,0.00
9,17,21,0.00
9,17,22,0.00
9,17,23,0.00
9,17,24,0.00
9,18,1,0.00
9,18,2,0.00
9,18,3,0.00
9,18,4,0.00
9,18,5,0.00
9,18,6,0.00
9,18,7,0.00
9,18,8,7.90
9,18,9,25.52
9,18,10,43.89
9,18,11,55.21
9,18,12,59.46
9,18,13,64.57
9,18,14,69.57
9,18,15,73.99
9,18,16,68.08
9,18,17,55.22
9,18,18,35.92
9,18,19,5.71
9,18,20,0.00
9,18,21,0.00
9,18,22,0.00
9,18,23,0.00
9,18,24,0.00
9,19,1,0.00
9,19,2,0.00
9,19,3,0.00
9,19,4,0.00
9,19,5,0.00
9,19,6,0.00
9,19,7,0.00
9,19,8,15.25
9,19,9,42.97
9,19,10,60.49
9,19,11,68.05
9,19,12,73.31
9,19,13,74.32
9,19,14,75.78
9,19,15,75.51
9,19,16,73.98
9,19,17,68.13
9,19,18,50.38
9,19,19,2.39
9,19,20,0.00
9,19,21,0.00
9,19,22,0.00
9,19,23,0.00
9,19,24,0.00
9,20,1,0.00
9,20,2,0.00
9,20,3,0.00
9,20,4,0.00
9,20,5,0.00
9,20,6,0.00
9,20,7,0.00
9,20,8,15.58
9,20,9,53.32
9,20,10,65.27
9,20,11,76.01
9,20,12,74.40
9,20,13,70.97
9,20,14,69.41
9,20,15,67.00
9,20,16,63.35
9,20,17,51.25
9,20,18,36.48
9,20,19,1.80
9,20,20,0.00
9,20,21,0.00
9,20,22,0.00
9,20,23,0.00
9,20,24,0.00
9,21,1,0.00
9,21,2,0.00
9,21,3,0.00
9,21,4,0.00
9,21,5,0.00
9,21,6,0.00
9,21,7,0.00
9,21,8,15.54
9,21,9,47.87
9,21,10,59.24
9,21,11,61.20
9,21,12,69.28
9,21,13,69.49
9,21,14,72.15
9,21,15,72.29
9,21,16,68.58
9,21,17,68.19
9,21,18,49.98
9,21,19,2.28
9,21,20,0.00
9,21,21,0.00
9,21,22,0.00
9,21,23,0.00
9,21,24,0.00
9,22,1,0.00
9,22,2,0.00
9,22,3,0.00
9,22,4,0.00
9,22,5,0.00
9,22,6,0.00
9,22,7,0.00
9,22,8,16.38
9,22,9,42.94
9,22,10,60.29
9,22,11,71.46
9,22,12,74.25
9,22,13,75.73
9,22,14,73.91
9,22,15,71.50
9,22,16,67.62
9,22,17,61.77
9,22,18,43.07
9,22,19,2.14
9,22,20,0.00
9,22,21,0.00
9,22,22,0.00
9,22,23,0.00
9,22,24,0.00
9,23,1,0.00
9,23,2,0.00
9,23,3,0.00
9,23,4,0.00
9,23,5,0.00
9,23,6,0.00
9,23,7,0.00
9,23,8,16.14
9,23,9,55.41
9,23,10,70.88
9,23,11,74.32
9,23,12,76.60
9,23,13,76.17
9,23,14,75.74
9,23,15,74.43
9,23,16,74.10
9,23,17,66.22
9,23,18,44.16
9,23,19,1.48
9,23,20,0.00
9,23,21,0.00
9,23,22,0.00
9,23,23,0.00
9,23,24,0.00
9,24,1,0.00
9,24,2,0.00
9,24,3,0.00
9,24,4,0.00
9,24,5,0.00
9,24,6,0.00
9,24,7,0.00
9,24,8,12.61
9,24,9,43.15
9,24,10,59.76
9,24,11,47.50
9,24,12,61.34
9,24,13,70.13
9,24,14,50.59
9,24,15,51.57
9,24,16,72.51
9,24,17,57.79
9,24,18,47.63
9,24,19,1.95
9,24,20,0.00
9,24,21,0.00
9,24,22,0.00
9,24,23,0.00
9,24,24,0.00
9,25,1,0.00
9,25,2,0.00
9,25,3,0.00
9,25,4,0.00
9,25,5,0.00
9,25,6,0.00
9,25,7,0.00
9,25,8,9.58
9,25,9,41.00
9,25,10,53.64
9,25,11,66.18
9,25,12,68.67
9,25,13,68.88
9,25,14,74.29
9,25,15,70.85
9,25,16,71.28
9,25,17,63.46
9,25,18,42.54
9,25,19,1.89
9,25,20,0.00
9,25,21,0.00
9,25,22,0.00
9,25,23,0.00
9,25,24,0.00
9,26,1,0.00
9,26,2,0.00
9,26,3,0.00
9,26,4,0.00
9,26,5,0.00
9,26,6,0.00
9,26,7,0.00
9,26,8,13.45
9,26,9,21.43
9,26,10,42.61
9,26,11,52.52
9,26,12,54.60
9,26,13,57.59
9,26,14,63.03
9,26,15,68.84
9,26,16,76.50
9,26,17,67.60
9,26,18,49.19
9,26,19,1.53
9,26,20,0.00
9,26,21,0.00
9,26,22,0.00
9,26,23,0.00
9,26,24,0.00
9,27,1,0.00
9,27,2,0.00
9,27,3,0.00
9,27,4,0.00
9,27,5,0.00
9,27,6,0.00
9,27,7,0.00
9,27,8,10.72
9,27,9,2.21
9,27,10,26.99
9,27,11,22.06
9,27,12,37.93
9,27,13,78.48
9,27,14,75.40
9,27,15,43.96
9,27,16,19.20
9,27,17,2.64
9,27,18,1.14
9,27,19,0.00
9,27,20,0.00
9,27,21,0.00
9,27,22,0.00
9,27,23,0.00
9,27,24,0.00
9,28,1,0.00
9,28,2,0.00
9,28,3,0.00
9,28,4,0.00
9,28,5,0.00
9,28,6,0.00
9,28,7,0.00
9,28,8,2.83
9,28,9,13.60
9,28,10,22.29
9,28,11,25.37
9,28,12,38.48
9,28,13,43.99
9,28,14,60.05
9,28,15,55.15
9,28,16,70.68
9,28,17,37.29
9,28,18,26.10
9,28,19,0.00
9,28,20,0.00
9,28,21,0.00
9,28,22,0.00
9,28,23,0.00
9,28,24,0.00
9,29,1,0.00
9,29,2,0.00
9,29,3,0.00
9,29,4,0.00
9,29,5,0.00
9,29,6,0.00
9,29,7,0.00
9,29,8,1.92
9,29,9,37.57
9,29,10,47.73
9,29,11,38.09
9,29,12,59.36
9,29,13,5.29
9,29,14,13.78
9,29,15,39.37
9,29,16,68.29
9,29,17,57.74
9,29,18,31.65
9,29,19,1.28
9,29,20,0.00
9,29,21,0.00
9,29,22,0.00
9,29,23,0.00
9,29,24,0.00
9,30,1,0.00
9,30,2,0.00
9,30,3,0.00
9,30,4,0.00
9,30,5,0.00
9,30,6,0.00
9,30,7,0.00
9,30,8,7.30
9,30,9,33.62
9,30,10,50.31
9,30,11,59.39
9,30,12,58.88
9,30,13,63.83
9,30,14,73.02
9,30,15,64.55
9,30,16,63.89
9,30,17,55.90
9,30,18,30.62
9,30,19,0.90
9,30,20,0.00
9,30,21,0.00
9,30,22,0.00
9,30,23,0.00
9,30,24,0.00
10,1,1,0.00
10,1,2,0.00
10,1,3,0.00
10,1,4,0.00
10,1,5,0.00
10,1,6,0.00
10,1,7,0.00
10,1,8,4.49
10,1,9,16.81
10,1,10,43.91
10,1,11,57.69
10,1,12,52.49
10,1,13,59.61
10,1,14,59.16
10,1,15,57.14
10,1,16,71.78
10,1,17,61.75
10,1,18,38.03
10,1,19,1.18
10,1,20,0.00
10,1,21,0.00
10,1,22,0.00
10,1,23,0.00
10,1,24,0.00
10,2,1,0.00
10,2,2,0.00
10,2,3,0.00
10,2,4,0.00
10,2,5,0.00
10,2,6,0.00
10,2,7,0.00
10,2,8,11.99
10,2,9,23.73
10,2,10,49.89
10,2,11,59.30
10,2,12,66.47
10,2,13,51.52
10,2,14,40.49
10,2,15,43.34
10,2,16,50.52
10,2,17,62.92
10,2,18,38.67
10,2,19,1.30
10,2,20,0.00
10,2,21,0.00
10,2,22,0.00
10,2,23,0.00
10,2,24,0.00
10,3,1,0.00
10,3,2,0.00
10,3,3,0.00
10,3,4,0.00
10,3,5,0.00
10,3,6,0.00
10,3,7,0.00
10,3,8,5.04
10,3,9,19.05
10,3,10,30.25
10,3,11,36.88
10,3,12,44.45
10,3,13,46.84
10,3,14,42.90
10,3,15,39.02
10,3,16,33.23
10,3,17,23.43
10,3,18,11.54
10,3,19,0.00
10,3,20,0.00
10,3,21,0.00
10,3,22,0.00
10,3,23,0.00
10,3,24,0.00
10,4,1,0.00
10,4,2,0.00
10,4,3,0.00
10,4,4,0.00
10,4,5,0.00
10,4,6,0.00
10,4,7,0.00
10,4,8,10.11
10,4,9,43.72
10,4,10,61.27
10,4,11,68.77
10,4,12,62.23
10,4,13,62.93
10,4,14,66.58
10,4,15,70.49
10,4,16,32.60
10,4,17,2.26
10,4,18,3.34
10,4,19,0.00
10,4,20,0.00
10,4,21,0.00
10,4,22,0.00
10,4,23,0.00
10,4,24,0.00
10,5,1,0.00
10,5,2,0.00
10,5,3,0.00
10,5,4,0.00
10,5,5,0.00
10,5,6,0.00
10,5,7,0.00
10,5,8,2.29
10,5,9,27.37
10,5,10,26.52
10,5,11,18.19
10,5,12,24.30
10,5,13,38.57
10,5,14,65.63
10,5,15,72.38
10,5,16,40.37
10,5,17,12.40
10,5,18,1.61
10,5,19,0.00
10,5,20,0.00
10,5,21,0.00
10,5,22,0.00
10,5,23,0.00
10,5,24,0.00
10,6,1,0.00
10,6,2,0.00
10,6,3,0.00
10,6,4,0.00
10,6,5,0.00
10,6,6,0.00
10,6,7,0.00
10,6,8,3.80
10,6,9,17.74
10,6,10,29.74
10,6,11,37.12
10,6,12,42.68
10,6,13,55.05
10,6,14,54.54
10,6,15,58.24
10,6,16,48.05
10,6,17,37.07
10,6,18,38.93
10,6,19,0.00
10,6,20,0.00
10,6,21,0.00
10,6,22,0.00
10,6,23,0.00
10,6,24,0.00
10,7,1,0.00
10,7,2,0.00
10,7,3,0.00
10,7,4,0.00
10,7,5,0.00
10,7,6,0.00
10,7,7,0.00
10,7,8,10.96
10,7,9,24.43
10,7,10,42.26
10,7,11,62.41
10,7,12,56.03
10,7,13,56.30
10,7,14,50.64
10,7,15,53.17
10,7,16,34.60
10,7,17,17.62
10,7,18,7.41
10,7,19,0.00
10,7,20,0.00
10,7,21,0.00
10,7,22,0.00
10,7,23,0.00
10,7,24,0.00
10,8,1,0.00
10,8,2,0.00
10,8,3,0.00
10,8,4,0.00
10,8,5,0.00
10,8,6,0.00
10,8,7,0.00
10,8,8,15.86
10,8,9,58.45
10,8,10,70.10
10,8,11,71.32
10,8,12,72.55
10,8,13,70.68
10,8,14,67.72
10,8,15,69.89
10,8,16,65.98
10,8,17,59.12
10,8,18,44.96
10,8,19,0.00
10,8,20,0.00
10,8,21,0.00
10,8,22,0.00
10,8,23,0.00
10,8,24,0.00
10,9,1,0.00
10,9,2,0.00
10,9,3,0.00
10,9,4,0.00
10,9,5,0.00
10,9,6,0.00
10,9,7,0.00
10,9,8,13.89
10,9,9,32.59
10,9,10,58.36
10,9,11,57.52
10,9,12,68.97
10,9,13,65.22
10,9,14,56.91
10,9,15,58.86
10,9,16,45.39
10,9,17,44.16
10,9,18,38.55
10,9,19,0.00
10,9,20,0.00
10,9,21,0.00
10,9,22,0.00
10,9,23,0.00
10,9,24,0.00
10,10,1,0.00
10,10,2,0.00
10,10,3,0.00
10,10,4,0.00
10,10,5,0.00
10,10,6,0.00
10,10,7,0.00
10,10,8,1.48
10,10,9,39.57
10,10,10,41.45
10,10,11,58.04
10,10,12,62.56
10,10,13,59.01
10,10,14,68.92
10,10,15,53.81
10,10,16,58.23
10,10,17,56.75
10,10,18,36.79
10,10,19,0.00
10,10,20,0.00
10,10,21,0.00
10,10,22,0.00
10,10,23,0.00
10,10,24,0.00
10,11,1,0.00
10,11,2,0.00
10,11,3,0.00
10,11,4,0.00
10,11,5,0.00
10,11,6,0.00
10,11,7,0.00
10,11,8,1.84
10,11,9,37.23
10,11,10,46.37
10,11,11,49.26
10,11,12,64.29
10,11,13,55.14
10,11,14,47.61
10,11,15,50.33
10,11,16,53.79
10,11,17,57.39
10,11,18,33.61
10,11,19,0.00
10,11,20,0.00
10,11,21,0.00
10,11,22,0.00
10,11,23,0.00
10,11,24,0.00
10,12,1,0.00
10,12,2,0.00
10,12,3,0.00
10,12,4,0.00
10,12,5,0.00
10,12,6,0.00
10,12,7,0.00
10,12,8,2.28
10,12,9,34.86
10,12,10,59.44
10,12,11,67.52
10,12,12,70.70
10,12,13,67.77
10,12,14,62.75
10,12,15,61.62
10,12,16,58.76
10,12,17,37.22
10,12,18,17.43
10,12,19,0.00
10,12,20,0.00
10,12,21,0.00
10,12,22,0.00
10,12,23,0.00
10,12,24,0.00
10,13,1,0.00
10,13,2,0.00
10,13,3,0.00
10,13,4,0.00
10,13,5,0.00
10,13,6,0.00
10,13,7,0.00
10,13,8,2.20
10,13,9,41.96
10,13,10,59.81
10,13,11,64.84
10,13,12,70.16
10,13,13,70.58
10,13,14,68.42
10,13,15,63.07
10,13,16,48.46
10,13,17,31.81
10,13,18,10.01
10,13,19,0.00
10,13,20,0.00
10,13,21,0.00
10,13,22,0.00
10,13,23,0.00
10,13,24,0.00
10,14,1,0.00
10,14,2,0.00
10,14,3,0.00
10,14,4,0.00
10,14,5,0.00
10,14,6,0.00
10,14,7,0.00
10,14,8,2.14
10,14,9,43.94
10,14,10,65.46
10,14,11,70.55
10,14,12,70.71
10,14,13,69.00
10,14,14,67.83
10,14,15,68.65
10,14,16,65.89
10,14,17,56.50
10,14,18,27.33
10,14,19,0.00
10,14,20,0.00
10,14,21,0.00
10,14,22,0.00
10,14,23,0.00
10,14,24,0.00
10,15,1,0.00
10,15,2,0.00
10,15,3,0.00
10,15,4,0.00
10,15,5,0.00
10,15,6,0.00
10,15,7,0.00
10,15,8,1.92
10,15,9,42.51
10,15,10,58.00
10,15,11,65.29
10,15,12,66.38
10,15,13,65.20
10,15,14,63.94
10,15,15,61.86
10,15,16,58.86
10,15,17,43.33
10,15,18,12.39
10,15,19,0.00
10,15,20,0.00
10,15,21,0.00
10,15,22,0.00
10,15,23,0.00
10,15,24,0.00
10,16,1,0.00
10,16,2,0.00
10,16,3,0.00
10,16,4,0.00
10,16,5,0.00
10,16,6,0.00
10,16,7,0.00
10,16,8,2.58
10,16,9,37.41
10,16,10,49.96
10,16,11,54.53
10,16,12,60.80
10,16,13,63.89
10,16,14,54.76
10,16,15,58.49
10,16,16,58.50
10,16,17,49.98
10,16,18,23.23
10,16,19,0.00
10,16,20,0.00
10,16,21,0.00
10,16,22,0.00
10,16,23,0.00
10,16,24,0.00
10,17,1,0.00
10,17,2,0.00
10,17,3,0.00
10,17,4,0.00
10,17,5,0.00
10,17,6,0.00
10,17,7,0.00
10,17,8,1.65
10,17,9,39.65
10,17,10,61.23
10,17,11,68.60
10,17,12,69.13
10,17,13,68.62
10,17,14,67.46
10,17,15,64.16
10,17,16,62.09
10,17,17,50.60
10,17,18,27.10
10,17,19,0.00
10,17,20,0.00
10,17,21,0.00
10,17,22,0.00
10,17,23,0.00
10,17,24,0.00
10,18,1,0.00
10,18,2,0.00
10,18,3,0.00
10,18,4,0.00
10,18,5,0.00
10,18,6,0.00
10,18,7,0.00
10,18,8,1.86
10,18,9,40.14
10,18,10,59.12
10,18,11,66.78
10,18,12,67.30
10,18,13,69.22
10,18,14,67.83
10,18,15,68.54
10,18,16,63.50
10,18,17,51.14
10,18,18,24.74
10,18,19,0.00
10,18,20,0.00
10,18,21,0.00
10,18,22,0.00
10,18,23,0.00
10,18,24,0.00
10,19,1,0.00
